timestamp,task_name,name,index,temperature.gpu,clocks.current.memory [MHz],clocks.current.graphics [MHz],pcie_tx_bytes,utilization.memory [%],nvlink_tx_bytes,cpu_power,sm_occupancy,nvlink_rx_bytes,sm_active,pcie.link.width.current,pcie_rx_bytes,temperature.memory,dram_active,power.draw [W],dram_power,dram_usage,clocks.current.sm [MHz],utilization.gpu [%],usage.memory [%],pcie.link.gen.current,cpu_usage,tensor_active
2025-05-07 16:38:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.69 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,84.84 W,9.30 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 GB/s,146.65 W,0.00 %,0.00 GB/s,0.00 %,16,0.02 GB/s,63.00 °C,0.00 %,85.24 W,9.30 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.23 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,85.43 W,9.28 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.27 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,85.33 W,9.42 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,4.6 %,0.00 %
2025-05-07 16:38:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.04 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,83.89 W,9.09 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.9 %,0.00 %
2025-05-07 16:38:05.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.83 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,83.89 W,9.24 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.72 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,91.94 W,9.00 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.13 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,84.95 W,9.19 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,151.86 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,84.64 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,142.44 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,63.00 °C,0.00 %,84.16 W,9.32 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,144.53 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.74 W,9.36 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,144.55 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.95 W,9.21 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,151.52 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.38 W,9.14 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.02 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.77 W,9.20 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.11 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.66 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.8 %,0.00 %
2025-05-07 16:38:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.35 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.78 W,9.02 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.2 %,0.00 %
2025-05-07 16:38:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.79 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.69 W,9.06 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.25 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.49 W,9.22 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,154.61 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.16 W,9.44 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,4.2 %,0.00 %
2025-05-07 16:38:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.41 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.35 W,9.19 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.86 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.60 W,9.06 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.31 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.47 W,9.24 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.8 %,0.00 %
2025-05-07 16:38:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.41 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.95 W,8.99 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.43 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.84 W,9.01 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.89 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.07 W,9.03 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,145.65 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.04 W,9.08 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.25 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.83 W,9.04 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,145.04 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.23 W,9.41 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,144.87 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.14 W,9.14 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.50 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.62 W,9.21 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.63 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.92 W,9.01 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,153.10 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.74 W,9.26 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,151.59 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.97 W,8.89 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.66 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.91 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,152.05 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.92 W,9.10 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.1 %,0.00 %
2025-05-07 16:38:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.12 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.43 W,9.18 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.93 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.82 W,9.17 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,140.56 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.11 W,9.09 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.06 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.00 W,9.22 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,152.05 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.01 W,9.03 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.1 %,0.00 %
2025-05-07 16:38:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.62 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,87.80 W,9.18 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,145.89 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,87.22 W,9.25 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.09 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,82.50 W,9.41 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.94 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.49 W,8.96 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.8 %,0.00 %
2025-05-07 16:38:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.79 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.21 W,9.04 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.22 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.38 W,9.14 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.52 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.38 W,9.05 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.2 %,0.00 %
2025-05-07 16:38:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,153.06 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.87 W,9.11 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.84 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,82.86 W,9.09 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.69 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.50 W,9.19 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.60 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.57 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,145.79 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,82.89 W,9.03 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.33 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.30 W,9.15 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.54 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.64 W,9.23 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.94 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.95 W,9.14 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.32 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.64 W,9.31 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,153.38 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.87 W,9.29 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,153.63 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,83.99 W,9.31 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.86 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.85 W,9.23 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,142.95 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.66 W,9.26 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,140.98 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,84.55 W,9.00 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,143.16 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.53 W,9.03 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.8 %,0.00 %
2025-05-07 16:38:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,139.42 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.14 W,9.17 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.16 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,85.93 W,9.24 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.40 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.42 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.55 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.33 W,9.25 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,151.25 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.82 W,9.07 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.48 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.53 W,9.05 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.47 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.43 W,8.94 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.90 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.82 W,9.15 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
