timestamp,task_name,name,index,sm_occupancy,clocks.current.sm [MHz],usage.memory [%],dram_power,nvlink_tx_bytes,temperature.memory,utilization.memory [%],nvlink_rx_bytes,clocks.current.memory [MHz],sm_active,dram_usage,power.draw [W],pcie_tx_bytes,cpu_power,clocks.current.graphics [MHz],pcie_rx_bytes,cpu_usage,dram_active,pcie.link.gen.current,pcie.link.width.current,temperature.gpu,utilization.gpu [%],tensor_active
2025-05-07 14:36:41.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.92 W,0.00 GB/s,61.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.58 W,0.12 GB/s,149.96 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.98 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.57 W,0.12 GB/s,147.45 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.03 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.57 W,0.12 GB/s,138.74 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.93 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.18 W,0.12 GB/s,144.69 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.08 W,0.12 GB/s,144.35 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.04 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.78 W,0.12 GB/s,143.01 W,1410 MHz,0.05 GB/s,3.4 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.23 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.57 W,0.12 GB/s,139.89 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.20 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.89 W,0.12 GB/s,147.02 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.15 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.38 W,0.12 GB/s,143.70 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.96 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.90 W,0.12 GB/s,149.95 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.37 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.78 W,0.12 GB/s,146.13 W,1410 MHz,0.05 GB/s,3.7 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.17 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.49 W,0.12 GB/s,150.56 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.01 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.61 W,0.12 GB/s,144.97 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.13 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.33 W,0.12 GB/s,145.73 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.19 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.32 W,0.12 GB/s,147.24 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.26 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.62 W,0.12 GB/s,147.77 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.79 W,0.12 GB/s,147.22 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.26 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.01 W,0.12 GB/s,147.68 W,1410 MHz,0.05 GB/s,4.0 %,0.00 %,4,16,58.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.99 W,0.12 GB/s,146.97 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.14 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.53 W,0.12 GB/s,147.43 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:43.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.15 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.03 W,0.12 GB/s,148.60 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.97 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.81 W,0.12 GB/s,145.02 W,1410 MHz,0.05 GB/s,0.6 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.25 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,91.40 W,0.12 GB/s,144.37 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.00 W,0.12 GB/s,145.06 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.29 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.20 W,0.12 GB/s,150.73 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.17 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.91 W,0.12 GB/s,149.58 W,1410 MHz,0.05 GB/s,3.7 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.30 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.91 W,0.12 GB/s,149.90 W,1410 MHz,0.05 GB/s,3.8 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.10 W,0.12 GB/s,148.97 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.78 W,0.12 GB/s,143.65 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.28 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.07 W,0.12 GB/s,147.64 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:44.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.10 W,0.12 GB/s,148.54 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.93 W,0.12 GB/s,149.98 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,149.73 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.17 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.60 W,0.12 GB/s,147.41 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.22 W,0.12 GB/s,146.02 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.52 W,0.12 GB/s,147.71 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.95 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.43 W,0.12 GB/s,144.03 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.22 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,140.10 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.76 W,0.12 GB/s,134.99 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.31 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.42 W,0.12 GB/s,143.83 W,1410 MHz,0.05 GB/s,6.5 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:45.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.24 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.33 W,0.12 GB/s,145.90 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.14 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.03 W,0.12 GB/s,145.73 W,1410 MHz,0.05 GB/s,4.0 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.22 W,0.12 GB/s,149.46 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.22 W,0.12 GB/s,146.73 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.31 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.22 W,0.12 GB/s,145.11 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.25 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,90.93 W,0.12 GB/s,143.44 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.88 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,143.59 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.29 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.52 W,0.12 GB/s,143.03 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.98 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.53 W,0.12 GB/s,133.75 W,1410 MHz,0.05 GB/s,1.3 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.33 W,0.12 GB/s,140.48 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:46.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.05 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.23 W,0.12 GB/s,133.74 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.35 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.94 W,0.12 GB/s,134.79 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.26 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,151.18 W,1410 MHz,0.05 GB/s,3.4 %,0.00 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.31 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.84 W,0.12 GB/s,153.69 W,1410 MHz,0.05 GB/s,3.7 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.36 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.93 W,0.12 GB/s,148.44 W,1410 MHz,0.05 GB/s,3.4 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,150.76 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.88 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.74 W,0.12 GB/s,149.28 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.84 W,0.12 GB/s,149.55 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.94 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.86 W,0.12 GB/s,147.13 W,1410 MHz,0.05 GB/s,2.1 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.01 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.96 W,0.12 GB/s,145.66 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:47.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.17 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.75 W,0.12 GB/s,143.20 W,1410 MHz,0.05 GB/s,0.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.75 W,0.12 GB/s,146.60 W,1410 MHz,0.05 GB/s,3.3 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.15 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,90.45 W,0.12 GB/s,148.86 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.94 W,0.12 GB/s,147.02 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,150.72 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.19 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.23 W,0.12 GB/s,147.30 W,1410 MHz,0.05 GB/s,4.3 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,148.37 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.02 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.03 W,0.12 GB/s,147.15 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.23 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.13 W,0.12 GB/s,147.23 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:48.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.17 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.04 W,0.12 GB/s,151.33 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
